Puzzle,Solution
450007002000050007608000000100020005000001000907000200704060500080002701060800004,459617832312958647678234159136729485825341976947586213794163528583492761261875394
078100305005809001000070000030708010500000020062000009000200067050300000016000000,478162395625839471193574682934728516581693724762451839349285167257316948816947253
020090070006000094070005200000700000040029500000050130102000400000000900090006013,824391675516872394973645281251763849348129567769458132182937456637514928495286713
002000500000009007741000000000010700407600100100000639053706020670000905004000000,892174563536829417741365298369512784487693152125487639953746821678231945214958376
000031450020500008100062030930006821000080000001003000006904200800000000000000065,698731452723549618145862739937456821562187394481293576356914287879625143214378965
001080006060000302702003005000000008000001000006700000000000007380090010000205060,931582746568174392742963185219436578473851629856729431624318957385697214197245863
000000080083000906109000200200109000300600102908000700000060010800001509750000030,624957381583214976179386245267139458345678192918425763492563817836741529751892634
034010090002570030900040001308400007000380000100000900000907000085000100000000000,634812795812579436957643821328491657579386214146725983261957348785234169493168572
000009000002000400000000012079020084000080700600000103901048070207016009060000040,418269357592731468736854912379125684124683795685497123951348276247516839863972541
768000040049001800002000000070080000000600317000200900000000700000040080006003002,768952143549371826132468579973185264285694317614237958491826735327549681856713492
090800070100900400800200500000100080000007304300000001007020000000040209000090030,594863172132975468876214593745132986219687354368459721987321645653748219421596837
000006000034000701605070009100090074027010000900003000300000500090000600000507030,719246853234859761685371429153698274827415396946723185372964518598132647461587932
500108000006007800800904000000000000009250407000000625040000019007000060090000702,524138976916527834873964251452786193369251487781349625248675319137492568695813742
000700009050409000093006000800300501504007306000004070608040000000100008100600000,486751239251439687793286415867392541524817396319564872678945123945123768132678954
508020300034000200062094080050000000000085000000000006000830000800109034100602500,518726349934518267762394185359461872647285913281973456495837621826159734173642598
030080000000300204000000019000000090009200100080003700000510000507000040902008005,234189576195367284678425319726851493359274168481693752843516927567932841912748635
610000000009700806570080100030467010000500040000900300050000000800003000160004005,618249573349715826572386194235467918791538642486921357953672481824153769167894235
003000006000007034400000290590020000060000050080060903900000060000002005006080470,873249516629157834415836297597328641362914758184765923958473162741692385236581479
006310090400000106270000300060240000302560019000000050004130000020050000000006000,856314297439725186271698345965241873382567419147983652794132568628459731513876924
000000006000190200806050000001870063000030908000002070000080031300709000000610000,179248356435196287826357419291874563647531928583962174962485731318729645754613892
003204050090000001200000306400690005600000020700152000000400000000020469000300070,163284957897536241245917386412698735659743128738152694526479813371825469984361572
000402000076000004200030800960000030108000400003000000002078310000006000080090720,859462173376189254214735869967841532128653497543927681492578316735216948681394725
048501002006030007007000104000000000003027608000168000050000000000013000000740001,948571362126439587537286194682354719413927658795168243351892476874613925269745831
000300084000000900000789036300000065060090000047020008600000050000000047050670800,596312784738465912412789536389147265265893471147526398674238159823951647951674823
060015200008000000090004005010400503005009000000023940002908000000600080003050000,364815297528397164791264835219486573435179628876523941142938756957641382683752419
060000000000003120000700080000370000210000008070000402007041030530800001180600240,461289753798563124352714986846372519215496378973158462627941835534827691189635247
